_id__$oid,last_modified__$date,delivery_lat,assigned_delivery_boy_id,trash,created_at__$date,delivery_lon,outlet_id,order_status,status,order_id,order_status_id,preparation_time,committed_time,eta,time_of_delivery,arrival_time_duration,delivery_boy_assigning_time__$date,actual_preparaed_time,pickup_time,approve_time,reaching_time__$date,arrival_time__$date,outlet_distance_from_delivery_person,assigning_lat_lon__001,assigning_lat_lon__002,destination_km_distance,destination_journey_duration,total_distance_travel_for_delivery
5f6b6755f1511ad59c693d8b,2020-09-23T20:48:45.609Z,22.476415,None,0,2020-09-23T20:48:45.609Z,88.380606,288,New,New,598,1,20 minutes,,,,,,,,,,,,,,,,
5f6b6bd38a7d9021eff4cef9,2020-09-23T21:07:55.356Z,22.4702325,None,0,2020-09-23T21:07:55.356Z,88.3075289,288,New,New,600,1,20 minutes,,,,,,,,,,,,,,,,
5f6b6c3a39d8ccf4b14e0567,2020-09-23T21:09:38.747Z,22.4702325,None,0,2020-09-23T21:09:38.747Z,88.3075289,288,New,New,601,1,20 minutes,,,,,,,,,,,,,,,,
5f6b676a7960413397f02c11,2020-09-23T20:49:06.673Z,22.476415,None,0,2020-09-23T20:49:06.673Z,88.380606,288,New,New,599,1,20 minutes,,,,,,,,,,,,,,,,
5f6b604d40ef0122f5bb671b,2020-09-23T20:18:45.150Z,22.4872506,None,0,2020-09-23T20:18:45.150Z,88.3934024,288,New,New,595,1,20 minutes,,,,,,,,,,,,,,,,
5f6b6c6361f1c2ac03758bcc,2020-09-23T21:10:19.150Z,22.4702325,None,0,2020-09-23T21:10:19.149Z,88.3075289,288,New,New,603,1,20 minutes,,,,,,,,,,,,,,,,
5f6b6f03f66a98d85d43f1e2,2020-09-23T21:21:31.811Z,22.5991165,None,0,2020-09-23T21:21:31.811Z,88.4354183,289,New,New,606,1,20 minutes,,,,,,,,,,,,,,,,
5f6b6daf5a0e6a67931d6dae,2020-09-23T21:15:51.637Z,22.5015897,None,0,2020-09-23T21:15:51.637Z,88.3210384,288,New,New,605,1,20 minutes,,,,,,,,,,,,,,,,
5f6b6c4f14b08a8b01205875,2020-09-23T21:09:59.459Z,22.4702325,None,0,2020-09-23T21:09:59.459Z,88.3075289,288,New,New,602,1,20 minutes,,,,,,,,,,,,,,,,
5f6b6fb9fe3da6f28938e2bf,2020-09-23T21:24:33.249Z,22.5991165,None,0,2020-09-23T21:24:33.249Z,88.4354183,287,New,New,608,1,20 minutes,,,,,,,,,,,,,,,,
5f6b6ff7717e8f0504f947d4,2020-09-23T21:25:35.022Z,22.5991165,None,0,2020-09-23T21:25:35.022Z,88.4354183,287,New,New,609,1,20 minutes,,,,,,,,,,,,,,,,
5f6b70146237c4b9a9d1fb23,2020-09-23T21:26:04.328Z,22.5991165,None,0,2020-09-23T21:26:04.328Z,88.4354183,287,New,New,610,1,20 minutes,,,,,,,,,,,,,,,,
5f6c1413722f409d2b92d834,2020-09-24T09:05:47.743Z,22.5845447,None,0,2020-09-24T09:05:47.743Z,88.3665045,287,New,New,611,1,20 minutes,,,,,,,,,,,,,,,,
5f6c285ae767c4ffbd73a047,2020-09-24T10:32:18.393Z,22.4704799,None,0,2020-09-24T10:32:18.393Z,88.3604709,288,New,New,614,1,20 minutes,,,,,,,,,,,,,,,,
5f6c1f32d8fcc78d1760d3ae,2020-09-24T09:53:14.468Z,22.488757,None,0,2020-09-24T09:53:14.468Z,88.345364,288,New,New,612,1,20 minutes,,,,,,,,,,,,,,,,
5f6c27036b6df5d6aedc6676,2020-09-24T10:26:35.070Z,22.4704799,None,0,2020-09-24T10:26:35.070Z,88.3604709,288,New,New,613,1,20 minutes,,,,,,,,,,,,,,,,
5f6c321eff47948d5fdf8c15,2020-09-24T11:13:58.611Z,22.487784,None,0,2020-09-24T11:13:58.611Z,88.345868,288,New,New,615,1,20 minutes,,,,,,,,,,,,,,,,
5f6c3506f7fa30d062024ec1,2020-09-24T11:26:22.269Z,22.48703,None,0,2020-09-24T11:26:22.269Z,88.3456602,288,New,New,616,1,20 minutes,,,,,,,,,,,,,,,,
5f6c3512836141c49cd019ea,2020-09-24T11:26:33.999Z,22.6294947,None,0,2020-09-24T11:26:33.999Z,88.3907247,287,New,New,617,1,20 minutes,,,,,,,,,,,,,,,,
5f6c444eb099a93af9238754,2020-09-24T12:31:34.616Z,22.4810784,None,0,2020-09-24T12:31:34.616Z,88.3322534,288,New,New,618,1,20 minutes,,,,,,,,,,,,,,,,
5f6c51c6bd459d854cf00955,2020-09-24T13:29:02.863Z,22.5991165,None,0,2020-09-24T13:29:02.863Z,88.4354183,289,New,New,620,1,20 minutes,,,,,,,,,,,,,,,,
5f6c51e9b7d3e7b1ff49ea57,2020-09-24T13:29:37.846Z,22.5991165,None,0,2020-09-24T13:29:37.846Z,88.4354183,289,New,New,621,1,20 minutes,,,,,,,,,,,,,,,,
5f6c4b2b00c10cbb38c03359,2020-09-24T13:00:51.306Z,22.5991165,None,0,2020-09-24T13:00:51.306Z,88.4354183,287,New,New,619,1,20 minutes,,,,,,,,,,,,,,,,
5f6c7473a0e86ee0656b006c,2020-09-24T15:56:59.455Z,22.4918019,None,0,2020-09-24T15:56:59.455Z,88.3247539,288,New,New,623,1,20 minutes,,,,,,,,,,,,,,,,
5f6c6119020b0c0ba0633401,2020-09-24T14:34:25.638Z,22.6113194,None,0,2020-09-24T14:34:25.638Z,88.3913959,287,New,New,622,1,20 minutes,,,,,,,,,,,,,,,,
5f6c83768224d156478103c5,2020-09-24T17:01:02.646Z,22.5040322,None,0,2020-09-24T17:01:02.646Z,88.3904763,288,New,New,624,1,20 minutes,,,,,,,,,,,,,,,,
5f6c83d99cda11b1d52d94a2,2020-09-24T17:02:41.191Z,22.5040322,None,0,2020-09-24T17:02:41.191Z,88.3904763,288,New,New,627,1,20 minutes,,,,,,,,,,,,,,,,
5f6c885c9ffaa878d3ebc6e9,2020-09-24T17:21:56.002Z,22.476415,None,0,2020-09-24T17:21:56.002Z,88.380606,288,New,New,630,1,20 minutes,,,,,,,,,,,,,,,,
5f6c8843c672f02f5026193b,2020-09-24T17:21:31.644Z,22.476415,None,0,2020-09-24T17:21:31.644Z,88.380606,288,New,New,629,1,20 minutes,,,,,,,,,,,,,,,,
5f6c886b8afffba90d0075ea,2020-09-24T17:22:11.584Z,22.5178559,None,0,2020-09-24T17:22:11.584Z,88.333921,288,New,New,631,1,20 minutes,,,,,,,,,,,,,,,,
5f6c8472aae4eab25ac85b70,2020-09-24T17:05:14.164Z,22.5040322,None,0,2020-09-24T17:05:14.164Z,88.3904763,288,New,New,628,1,20 minutes,,,,,,,,,,,,,,,,
5f6c88734830e67e2ca86014,2020-09-24T17:22:19.733Z,22.476415,None,0,2020-09-24T17:22:19.733Z,88.380606,288,New,New,632,1,20 minutes,,,,,,,,,,,,,,,,
5f6c88d35a31b849f8828925,2020-09-24T17:23:55.404Z,22.6096967,None,0,2020-09-24T17:23:55.404Z,88.3741924,287,New,New,633,1,20 minutes,,,,,,,,,,,,,,,,
5f6c88ed299b0c870d243733,2020-09-24T17:24:21.745Z,22.6193106,None,0,2020-09-24T17:24:21.745Z,88.4067098,287,New,New,634,1,20 minutes,,,,,,,,,,,,,,,,
5f6c8a5caff29c2561afb85d,2020-09-24T17:30:28.547Z,22.5011462,None,0,2020-09-24T17:30:28.547Z,88.365596,288,New,New,636,1,20 minutes,,,,,,,,,,,,,,,,
5f6c8a8f9c55266e98743285,2020-09-24T17:31:19.968Z,22.5011462,None,0,2020-09-24T17:31:19.968Z,88.365596,288,New,New,637,1,20 minutes,,,,,,,,,,,,,,,,
5f6c8b5442a1d3db05257dfa,2020-09-24T17:34:36.621Z,22.4868997,None,0,2020-09-24T17:34:36.621Z,88.3559237,288,New,New,640,1,20 minutes,,,,,,,,,,,,,,,,
5f6c8ad5d9a5b9c2f29b5ee2,2020-09-24T17:32:29.260Z,22.5011462,None,0,2020-09-24T17:32:29.260Z,88.365596,288,New,New,638,1,20 minutes,,,,,,,,,,,,,,,,
5f6c8a54bbf62fab03f6e64e,2020-09-24T18:51:46.079Z,22.4903803,23,0,2020-09-24T17:30:20.838Z,88.3338899,252,delivered,delivery boy assigned,635,6,20 minutes,6:18 PM,6:18 PM,6:51 PM,28 mins,2020-09-24T17:30:26.963Z,6:13 PM,6:24 PM,5:30 PM,2020-09-24T18:24:11.420Z,2020-09-24T18:50:36.164Z,,,,,,
5f6c8c826430d4ed8f73663c,2020-09-24T17:39:38.628Z,22.496418,None,0,2020-09-24T17:39:38.628Z,88.3035893,288,New,New,641,1,20 minutes,,,,,,,,,,,,,,,,
5f6c933300d9a2e0e374f11e,2020-09-24T18:08:11.980Z,22.6164472,None,0,2020-09-24T18:08:11.980Z,88.3839101,287,New,New,642,1,20 minutes,,,,,,,,,,,,,,,,
5f6c93a3925cb19cb64d799b,2020-09-24T18:10:03.277Z,22.6164472,None,0,2020-09-24T18:10:03.277Z,88.3839101,289,New,New,645,1,20 minutes,,,,,,,,,,,,,,,,
5f6c936b13faba29fce047fb,2020-09-24T18:09:07.410Z,22.6164472,None,0,2020-09-24T18:09:07.410Z,88.3839101,287,New,New,643,1,20 minutes,,,,,,,,,,,,,,,,
5f6c938d710ab459da8f6333,2020-09-24T18:09:41.757Z,22.6164472,None,0,2020-09-24T18:09:41.757Z,88.3839101,289,New,New,644,1,20 minutes,,,,,,,,,,,,,,,,
5f6c93ec9a54d6e624fce4e1,2020-09-24T18:11:16.092Z,22.5014479,None,0,2020-09-24T18:11:16.092Z,88.3632951,288,New,New,646,1,20 minutes,,,,,,,,,,,,,,,,
5f6c944cbce1e017871ad722,2020-09-24T18:12:52.578Z,22.6800298,None,0,2020-09-24T18:12:52.578Z,88.4546141,287,New,New,647,1,20 minutes,,,,,,,,,,,,,,,,
5f6c94bfeff9438c35441d96,2020-09-24T18:14:47.946Z,22.6164472,None,0,2020-09-24T18:14:47.946Z,88.3839101,287,New,New,648,1,20 minutes,,,,,,,,,,,,,,,,
5f6c95904b756e5272416e3e,2020-09-24T18:18:16.823Z,22.47643,None,0,2020-09-24T18:18:16.823Z,88.309915,288,New,New,650,1,20 minutes,,,,,,,,,,,,,,,,
5f6c94e5603573b642a98e76,2020-09-24T18:15:25.161Z,22.6164472,None,0,2020-09-24T18:15:25.161Z,88.3839101,289,New,New,649,1,20 minutes,,,,,,,,,,,,,,,,
5f6c96906c1bb616d55edcec,2020-09-24T18:22:32.496Z,22.4973875,None,0,2020-09-24T18:22:32.496Z,88.4012952,288,New,New,651,1,20 minutes,,,,,,,,,,,,,,,,
5f6c96b966bcbe6028a5eb12,2020-09-24T18:23:13.450Z,22.4973875,None,0,2020-09-24T18:23:13.450Z,88.4012952,288,New,New,652,1,20 minutes,,,,,,,,,,,,,,,,
5f6c98eb59b62ee3f6dc00a6,2020-09-24T18:32:35.335Z,22.626031,None,0,2020-09-24T18:32:35.335Z,88.417455,289,New,New,657,1,20 minutes,,,,,,,,,,,,,,,,
5f6c96e24cb20cdeacf6a6dc,2020-09-24T18:23:54.287Z,22.56203,None,0,2020-09-24T18:23:54.287Z,88.387077,289,New,New,653,1,20 minutes,,,,,,,,,,,,,,,,
5f6c9bb905a5c05713d6ad54,2020-09-24T18:44:33.806Z,22.483453,None,0,2020-09-24T18:44:33.806Z,88.359199,288,New,New,658,1,20 minutes,,,,,,,,,,,,,,,,
5f6c9ec383bf6408d35fcbfd,2020-09-24T18:57:31.065Z,22.6487153,None,0,2020-09-24T18:57:31.065Z,88.3670935,287,New,New,660,1,20 minutes,,,,,,,,,,,,,,,,
5f6ca1eb0ebc185a46ef284a,2020-09-24T19:10:59.658Z,22.5049313,None,0,2020-09-24T19:10:59.658Z,88.3823426,288,New,New,662,1,20 minutes,,,,,,,,,,,,,,,,
5f6c9bee7fed8bf21df907b3,2020-09-24T18:45:26.211Z,22.6487153,None,0,2020-09-24T18:45:26.211Z,88.3670935,287,New,New,659,1,20 minutes,,,,,,,,,,,,,,,,
5f6c9f8a4ee33f59f4860aee,2020-09-24T20:37:31.333Z,22.497429,34,0,2020-09-24T19:00:50.110Z,88.352795,229,delivered,delivery boy assigned,661,6,20 minutes,7:37 PM,7:37 PM,8:37 PM,5 mins,2020-09-24T19:00:56.207Z,8:15 PM,8:16 PM,7:03 PM,2020-09-24T19:11:50.706Z,2020-09-24T20:36:06.240Z,,,,,,
5f6ca435c7a2cc74e31a2b55,2020-09-24T19:20:45.707Z,22.5966554,None,0,2020-09-24T19:20:45.707Z,88.4055347,289,New,New,663,1,20 minutes,,,,,,,,,,,,,,,,
5f6cafe13190dd4d0abb2afb,2020-09-24T20:10:33.949Z,22.5162004,None,0,2020-09-24T20:10:33.949Z,88.3780276,287,New,New,665,1,20 minutes,,,,,,,,,,,,,,,,
5f6cb1d5ba744b1b1cd954b3,2020-09-24T20:18:53.817Z,22.5162004,None,0,2020-09-24T20:18:53.816Z,88.3780276,288,New,New,666,1,20 minutes,,,,,,,,,,,,,,,,
5f6cb3e58ee8b5b1a469b1d2,2020-09-24T20:27:40.998Z,22.6427408,None,0,2020-09-24T20:27:40.998Z,88.316621,287,New,New,667,1,20 minutes,,,,,,,,,,,,,,,,
5f6cb8bea59e16923020ab04,2020-09-24T20:48:22.688Z,22.4901537,None,0,2020-09-24T20:48:22.688Z,88.3489616,288,New,New,670,1,20 minutes,,,,,,,,,,,,,,,,
5f6cb47000f4e98ac1dd95d5,2020-09-24T20:30:00.868Z,22.6427408,None,0,2020-09-24T20:30:00.867Z,88.316621,287,New,New,669,1,20 minutes,,,,,,,,,,,,,,,,
5f6cc5f89c590e25190589e3,2020-09-24T21:44:48.792Z,22.6142384,None,0,2020-09-24T21:44:48.792Z,88.3907418,287,New,New,671,1,20 minutes,,,,,,,,,,,,,,,,
5f6cb45492eb1fbe1e560ab2,2020-09-24T20:29:32.102Z,22.6427408,None,0,2020-09-24T20:29:32.101Z,88.316621,287,New,New,668,1,20 minutes,,,,,,,,,,,,,,,,
5f6cc69fda755d54077e3567,2020-09-24T21:47:35.433Z,22.6135963,None,0,2020-09-24T21:47:35.433Z,88.3867551,289,New,New,672,1,20 minutes,,,,,,,,,,,,,,,,
5f6cc92f92497da514ea0455,2020-09-24T21:58:31.595Z,22.566451,None,0,2020-09-24T21:58:31.595Z,88.30944,288,New,New,673,1,20 minutes,,,,,,,,,,,,,,,,
5f6cc9ca00d9a2e0e374f11f,2020-09-24T22:01:06.552Z,22.566451,None,0,2020-09-24T22:01:06.552Z,88.30944,287,New,New,674,1,20 minutes,,,,,,,,,,,,,,,,
5f6ccb60f240de9a9744e8c3,2020-09-24T22:07:52.259Z,22.4756481,None,0,2020-09-24T22:07:52.259Z,88.2944829,288,New,New,677,1,20 minutes,,,,,,,,,,,,,,,,
5f6ccc44163ea33765f0dbc0,2020-09-24T22:11:40.932Z,22.515209,None,0,2020-09-24T22:11:40.932Z,88.38508,288,New,New,678,1,20 minutes,,,,,,,,,,,,,,,,
5f6cd414b1049e5bab13ff6a,2020-09-24T22:45:00.736Z,22.6449694,None,0,2020-09-24T22:45:00.736Z,88.3256842,287,New,New,679,1,20 minutes,,,,,,,,,,,,,,,,
5f6cd4610ebc185a46ef284b,2020-09-24T22:46:17.326Z,22.6449694,None,0,2020-09-24T22:46:17.326Z,88.3256842,287,New,New,681,1,20 minutes,,,,,,,,,,,,,,,,
5f6cd4409c26425a75b52fbe,2020-09-24T22:45:44.686Z,22.6449694,None,0,2020-09-24T22:45:44.686Z,88.3256842,287,New,New,680,1,20 minutes,,,,,,,,,,,,,,,,
5f6cca15710ab459da8f6334,2020-09-24T22:02:21.587Z,22.566451,None,0,2020-09-24T22:02:21.587Z,88.30944,287,New,New,675,1,20 minutes,,,,,,,,,,,,,,,,
5f6cd4a246b9808f9ede74af,2020-09-24T22:47:22.973Z,22.6449694,None,0,2020-09-24T22:47:22.973Z,88.3256842,287,New,New,682,1,20 minutes,,,,,,,,,,,,,,,,
5f6d66e98b6d93ea767443f8,2020-09-25T09:11:29.653Z,22.516563,None,0,2020-09-25T09:11:29.653Z,88.344194,287,New,New,685,1,20 minutes,,,,,,,,,,,,,,,,
5f6d68f7f4c791904d737eda,2020-09-25T09:20:15.449Z,22.6695866,None,0,2020-09-25T09:20:15.449Z,88.3651909,287,New,New,686,1,20 minutes,,,,,,,,,,,,,,,,
5f6cd56df459b9d4ede491f5,2020-09-24T22:50:45.162Z,22.6449694,None,0,2020-09-24T22:50:45.162Z,88.3256842,287,New,New,683,1,20 minutes,,,,,,,,,,,,,,,,
5f6d693a808523c2e6204ea0,2020-09-25T09:21:22.076Z,22.6695866,None,0,2020-09-25T09:21:22.076Z,88.3651909,287,New,New,687,1,20 minutes,,,,,,,,,,,,,,,,
5f6d6952c4086439e7cee128,2020-09-25T09:21:46.953Z,22.6695866,None,0,2020-09-25T09:21:46.953Z,88.3651909,287,New,New,688,1,20 minutes,,,,,,,,,,,,,,,,
5f6d75f6ea3d99ae4e71133f,2020-09-25T10:15:42.073Z,22.4853182,None,0,2020-09-25T10:15:42.073Z,88.2786278,288,New,New,689,1,20 minutes,,,,,,,,,,,,,,,,
5f6d76c1dbdbada9699a1029,2020-09-25T10:19:05.210Z,22.4853182,None,0,2020-09-25T10:19:05.210Z,88.2786278,288,New,New,690,1,20 minutes,,,,,,,,,,,,,,,,
5f6cd63872a1126ef62ddedd,2020-09-24T22:54:08.615Z,22.6449694,None,0,2020-09-24T22:54:08.615Z,88.3256842,287,New,New,684,1,20 minutes,,,,,,,,,,,,,,,,
5f6d809394383c3c23479f1b,2020-09-25T11:00:59.389Z,22.5827179,None,0,2020-09-25T11:00:59.389Z,88.2979245,288,New,New,692,1,20 minutes,,,,,,,,,,,,,,,,
5f6d804f74bf0c4e180f4b9f,2020-09-25T10:59:51.139Z,22.5827179,None,0,2020-09-25T10:59:51.139Z,88.2979245,287,New,New,691,1,20 minutes,,,,,,,,,,,,,,,,
5f6d820327eb72be39bb1d83,2020-09-25T11:07:07.160Z,22.5827179,None,0,2020-09-25T11:07:07.160Z,88.2979245,287,New,New,693,1,20 minutes,,,,,,,,,,,,,,,,
5f6d8b9a46e73f9112e72411,2020-09-25T11:48:02.786Z,22.4659705,None,0,2020-09-25T11:48:02.786Z,88.3927306,288,New,New,696,1,20 minutes,,,,,,,,,,,,,,,,
5f6d8afdd221c4099dbe1e31,2020-09-25T11:45:25.007Z,22.4659705,None,0,2020-09-25T11:45:25.007Z,88.3927306,288,New,New,695,1,20 minutes,,,,,,,,,,,,,,,,
5f6d8be36d47bf0049b3e0a7,2020-09-25T11:49:15.321Z,22.4659705,None,0,2020-09-25T11:49:15.321Z,88.3927306,288,New,New,697,1,20 minutes,,,,,,,,,,,,,,,,
5f6d82345f3ed3b7788e20cd,2020-09-25T11:07:56.184Z,22.5827179,None,0,2020-09-25T11:07:56.184Z,88.2979245,288,New,New,694,1,20 minutes,,,,,,,,,,,,,,,,
5f6d8c0a5db1a70ccc392be9,2020-09-25T11:49:54.084Z,22.4659705,None,0,2020-09-25T11:49:54.084Z,88.3927306,288,New,New,698,1,20 minutes,,,,,,,,,,,,,,,,
5f6d8c24c8a2c9d6b44efe24,2020-09-25T11:50:20.570Z,22.4659705,None,0,2020-09-25T11:50:20.570Z,88.3927306,288,New,New,699,1,20 minutes,,,,,,,,,,,,,,,,
5f6d8ff66f425f2d184cd076,2020-09-25T12:06:38.770Z,22.5093173,None,0,2020-09-25T12:06:38.770Z,88.3093496,288,New,New,700,1,20 minutes,,,,,,,,,,,,,,,,
5f6d909b9f4df09e36739f71,2020-09-25T12:09:23.920Z,22.487638,None,0,2020-09-25T12:09:23.920Z,88.293349,288,New,New,701,1,20 minutes,,,,,,,,,,,,,,,,
5f6d9510530b52ccbf93caf9,2020-09-25T12:28:24.225Z,22.476215,None,0,2020-09-25T12:28:24.225Z,88.347353,288,New,New,706,1,20 minutes,,,,,,,,,,,,,,,,
5f6d9651143501edc9732627,2020-09-25T12:33:45.468Z,22.4767491,None,0,2020-09-25T12:33:45.468Z,88.3474152,288,New,New,707,1,20 minutes,,,,,,,,,,,,,,,,
5f6d90f28bc08a9efbcf31a6,2020-09-25T12:10:50.191Z,22.487638,None,0,2020-09-25T12:10:50.191Z,88.293349,288,New,New,703,1,20 minutes,,,,,,,,,,,,,,,,
5f6d967e4f8c95270103c74f,2020-09-25T12:34:30.858Z,22.4767491,None,0,2020-09-25T12:34:30.858Z,88.3474152,288,New,New,708,1,20 minutes,,,,,,,,,,,,,,,,
5f6d90dc0fde0acbd8cc43cb,2020-09-25T12:10:28.246Z,22.487638,None,0,2020-09-25T12:10:28.246Z,88.293349,288,New,New,702,1,20 minutes,,,,,,,,,,,,,,,,
5f6d96c2928b91930e39bf6e,2020-09-25T12:35:38.032Z,22.476215,None,0,2020-09-25T12:35:38.032Z,88.347353,288,New,New,709,1,20 minutes,,,,,,,,,,,,,,,,
5f6d9d5533c4a0709e5ed065,2020-09-25T13:03:41.373Z,22.5039008,None,0,2020-09-25T13:03:41.373Z,88.3098515,288,New,New,710,1,20 minutes,,,,,,,,,,,,,,,,
5f6daafb33904dc7b9842df9,2020-09-25T15:09:45.599Z,22.4989156,33,0,2020-09-25T14:01:55.599Z,88.3604524,281,delivered,delivery boy assigned,711,6,20 minutes,2:37 PM,2:37 PM,3:09 PM,15 mins,2020-09-25T14:02:01.640Z,2:03 PM,2:35 PM,2:03 PM,2020-09-25T14:32:43.787Z,2020-09-25T14:58:13.198Z,,,,,,
5f6dab8b79b54be888107c3b,2020-09-25T17:27:25.163Z,22.4989156,13,0,2020-09-25T14:04:19.817Z,88.3604524,281,picked,delivery boy assigned,712,5,20 minutes,2:41 PM,2:41 PM,,21 mins,2020-09-25T14:04:25.522Z,2:33 PM,5:27 PM,2:05 PM,,,,,,,,
5f6dac1647e33a2c1eff6ec8,2020-09-25T14:33:29.084Z,22.4989156,34,0,2020-09-25T14:06:38.785Z,88.3604524,281,prepared,delivery boy assigned,713,4,20 minutes,2:43 PM,2:43 PM,,21 mins,2020-09-25T14:06:44.870Z,2:33 PM,,2:12 PM,2020-09-25T15:07:58.540Z,,,,,,,
5f6dbb3d5b772662a0e742bd,2020-09-25T15:11:17.102Z,22.4580279,None,0,2020-09-25T15:11:17.102Z,88.3059422,288,New,New,714,1,20 minutes,,,,,,,,,,,,,,,,
5f6dcc78efb5ffb0f98a3c6a,2020-09-25T16:24:48.599Z,22.471044,None,0,2020-09-25T16:24:48.599Z,88.362577,288,New,New,717,1,20 minutes,,,,,,,,,,,,,,,,
5f6dd0eb6c63133db97de548,2020-09-25T16:43:47.234Z,22.5787422,None,0,2020-09-25T16:43:47.234Z,88.3707475,287,New,New,718,1,20 minutes,,,,,,,,,,,,,,,,
5f6dd1703ea596da6654572e,2020-09-26T15:06:19.132Z,22.9727685,1,1,2020-09-25T16:46:00.347Z,86.8555981,3,New,delivery boy assigned,720,1,20 minutes,5:07 PM,5:07 PM,,1 min,2020-09-26T15:04:56.683Z,,,,,,,,,,,
5f6dee6ad4b1daaa86c8f857,2020-09-25T18:49:38.341Z,22.5093473,None,0,2020-09-25T18:49:38.341Z,88.3064231,288,New,New,723,1,20 minutes,,,,,,,,,,,,,,,,
5f6dd28f6e029d3e81d6b267,2020-09-25T17:10:01.359Z,22.4973875,33,1,2020-09-25T16:50:47.714Z,88.4012952,94,New,delivery boy assigned,721,1,20 minutes,5:20 PM,5:20 PM,,25 mins,2020-09-25T16:50:53.199Z,,,,,,,,,,,
5f6dd7e8728ae397a30a7854,2020-09-25T17:13:36.365Z,22.5132646,None,0,2020-09-25T17:13:36.365Z,88.3023957,288,New,New,722,1,20 minutes,,,,,,,,,,,,,,,,
5f6df1b067a83b43dba2d1fa,2020-09-25T19:03:36.569Z,22.4851813,None,0,2020-09-25T19:03:36.569Z,88.2784135,288,New,New,724,1,20 minutes,,,,,,,,,,,,,,,,
5f6df265c8a2c9d6b44efe25,2020-09-25T19:06:37.599Z,22.476415,None,0,2020-09-25T19:06:37.599Z,88.380606,288,New,New,727,1,20 minutes,,,,,,,,,,,,,,,,
5f6df2347f8b5a9b04411aa8,2020-09-25T19:05:48.336Z,22.476415,None,0,2020-09-25T19:05:48.336Z,88.380606,288,New,New,725,1,20 minutes,,,,,,,,,,,,,,,,
5f6df247bc5548bfc553e41e,2020-09-25T19:06:07.218Z,22.476415,None,0,2020-09-25T19:06:07.218Z,88.380606,288,New,New,726,1,20 minutes,,,,,,,,,,,,,,,,
5f6df49238b7df8d8cdb3ecc,2020-09-25T19:15:54.303Z,22.6449694,None,0,2020-09-25T19:15:54.303Z,88.3256842,287,New,New,729,1,20 minutes,,,,,,,,,,,,,,,,
5f6df3961b79c51a740e6a43,2020-09-25T19:11:42.493Z,22.6449694,None,0,2020-09-25T19:11:42.493Z,88.3256842,287,New,New,728,1,20 minutes,,,,,,,,,,,,,,,,
5f6df4bdd309984b8fd1b495,2020-09-25T19:16:37.260Z,22.6449694,None,0,2020-09-25T19:16:37.260Z,88.3256842,287,New,New,730,1,20 minutes,,,,,,,,,,,,,,,,
5f6e12e507e261e744545b2a,2020-09-25T21:25:17.578Z,22.4758484,None,0,2020-09-25T21:25:17.578Z,88.3420488,288,New,New,733,1,20 minutes,,,,,,,,,,,,,,,,
5f6dff8eecf9b50217c4c539,2020-09-25T21:18:49.854Z,22.506975,34,0,2020-09-25T20:02:46.612Z,88.379295,252,delivered,delivery boy assigned,731,6,20 minutes,8:49 PM,8:49 PM,9:18 PM,24 mins,2020-09-25T20:02:52.386Z,8:36 PM,8:40 PM,8:02 PM,2020-09-25T20:33:11.764Z,2020-09-25T21:03:18.214Z,,,,,,
5f6e0d4a3ea596da6654572f,2020-09-26T16:49:41.083Z,22.5664281,1,0,2020-09-25T21:01:22.905Z,88.3935729,287,New,delivery boy assigned,732,1,20 minutes,9:37 PM,9:37 PM,,1 hour 4 mins,2020-09-26T16:49:38.733Z,,,,,,,,,,,
5f6e144a57b416a26f6b5e18,2020-09-25T21:31:14.338Z,22.475663,None,0,2020-09-25T21:31:14.338Z,88.3362992,288,New,New,734,1,20 minutes,,,,,,,,,,,,,,,,
5f6e2bb2113ea114ac3dd012,2020-09-25T23:11:06.858Z,22.4758484,None,0,2020-09-25T23:11:06.858Z,88.3420488,288,New,New,737,1,20 minutes,,,,,,,,,,,,,,,,
5f6ed9daaf9dd741ee6bb6de,2020-09-26T11:34:10.763Z,22.566451,None,0,2020-09-26T11:34:10.763Z,88.30944,288,New,New,738,1,20 minutes,,,,,,,,,,,,,,,,
5f6e15d25c79729b1dcf49b8,2020-09-25T21:37:46.033Z,22.475447,None,0,2020-09-25T21:37:46.033Z,88.341334,288,New,New,735,1,20 minutes,,,,,,,,,,,,,,,,
5f6e1901b867bf8376c48fba,2020-09-25T21:51:21.893Z,22.6449694,None,0,2020-09-25T21:51:21.893Z,88.3256842,287,New,New,736,1,20 minutes,,,,,,,,,,,,,,,,
5f6ee28e6cfad4d0e5c26689,2020-09-26T12:11:18.938Z,22.5093473,None,0,2020-09-26T12:11:18.938Z,88.3064231,288,New,New,739,1,20 minutes,,,,,,,,,,,,,,,,
5f6ee52ae17e28edbffd7241,2020-09-26T12:22:26.343Z,22.5093473,None,0,2020-09-26T12:22:26.343Z,88.3064231,288,New,New,740,1,20 minutes,,,,,,,,,,,,,,,,
5f6ee80da5d365f7d6275e5b,2020-09-26T12:34:45.448Z,22.5083897,None,0,2020-09-26T12:34:45.448Z,88.3769313,288,New,New,742,1,20 minutes,,,,,,,,,,,,,,,,
5f6ef7ef93512e76726bb8b6,2020-09-26T13:42:31.790Z,22.6312762,None,0,2020-09-26T13:42:31.790Z,88.3979663,287,New,New,745,1,20 minutes,,,,,,,,,,,,,,,,
